competen;codufmun;cnes;tp_leito;DS_TP_LEITO;co_leito;DS_CO_LEITO;qt_exist;qt_contr;qt_sus;qt_nsus
202506;355030;2058502;2;CLINICO;44;ONCOLOGIA;8;0;0;8
202506;355030;2080818;2;CLINICO;44;ONCOLOGIA;8;0;0;8
202506;355030;9735372;2;CLINICO;44;ONCOLOGIA;8;0;0;8
202506;412770;2809532;2;CLINICO;44;ONCOLOGIA;8;0;0;8
202506;520870;6659012;2;CLINICO;44;ONCOLOGIA;8;0;0;8
202506;530010;7978642;2;CLINICO;44;ONCOLOGIA;8;0;0;8
202506;420540;19402;2;CLINICO;44;ONCOLOGIA;9;0;1;8
202506;355220;2079321;2;CLINICO;44;ONCOLOGIA;18;0;10;8
202506;355030;2078589;2;CLINICO;44;ONCOLOGIA;9;0;0;9
202506;355030;6148956;2;CLINICO;44;ONCOLOGIA;9;0;0;9
202506;420540;884294;2;CLINICO;44;ONCOLOGIA;9;0;0;9
202506;314790;2775999;2;CLINICO;44;ONCOLOGIA;15;0;6;9
202506;350950;2081482;2;CLINICO;44;ONCOLOGIA;30;0;21;9
202506;221100;2726998;2;CLINICO;44;ONCOLOGIA;31;0;22;9
202506;310620;2200457;2;CLINICO;44;ONCOLOGIA;34;0;25;9
202506;172100;5252849;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;250750;3056724;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;292740;2389746;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;313670;9841849;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;330100;4174941;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;330330;6734014;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;330455;89338;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;330455;7251491;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;354580;3521575;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;410690;3000885;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;411520;2587165;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;500270;9081496;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;510180;2844109;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;530010;2649497;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;530010;3019616;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;312230;2159252;2;CLINICO;44;ONCOLOGIA;25;0;15;10
202506;314480;2115891;2;CLINICO;44;ONCOLOGIA;11;0;0;11
202506;330100;7162723;2;CLINICO;44;ONCOLOGIA;11;0;0;11
202506;330455;7421710;2;CLINICO;44;ONCOLOGIA;11;0;0;11
202506;411520;2962403;2;CLINICO;44;ONCOLOGIA;11;0;0;11
202506;130260;2018055;2;CLINICO;44;ONCOLOGIA;12;0;0;12
202506;330455;3034984;2;CLINICO;44;ONCOLOGIA;12;0;0;12
202506;350950;2078376;2;CLINICO;44;ONCOLOGIA;12;0;0;12
202506;351880;2081628;2;CLINICO;44;ONCOLOGIA;12;0;0;12
202506;354850;2025760;2;CLINICO;44;ONCOLOGIA;12;0;0;12
202506;420910;2521431;2;CLINICO;44;ONCOLOGIA;12;0;0;12
202506;430510;3356868;2;CLINICO;44;ONCOLOGIA;12;0;0;12
202506;352900;2083116;2;CLINICO;44;ONCOLOGIA;14;0;2;12
202506;354850;2025752;2;CLINICO;44;ONCOLOGIA;20;0;8;12
202506;320530;3167895;2;CLINICO;44;ONCOLOGIA;13;0;0;13
202506;355030;2080168;2;CLINICO;44;ONCOLOGIA;13;0;0;13
202506;530010;3013162;2;CLINICO;44;ONCOLOGIA;13;0;0;13
202506;430510;2223546;2;CLINICO;44;ONCOLOGIA;20;0;7;13
202506;352530;2083086;2;CLINICO;44;ONCOLOGIA;26;0;13;13
202506;314390;2195453;2;CLINICO;44;ONCOLOGIA;81;0;68;13
202506;355030;2080796;2;CLINICO;44;ONCOLOGIA;14;0;0;14
202506;355030;2089599;2;CLINICO;44;ONCOLOGIA;14;0;0;14
202506;110004;6926401;2;CLINICO;44;ONCOLOGIA;15;0;0;15
202506;261160;2711923;2;CLINICO;44;ONCOLOGIA;15;0;0;15
202506;354780;3528596;2;CLINICO;44;ONCOLOGIA;15;0;0;15
202506;355030;2079089;2;CLINICO;44;ONCOLOGIA;15;0;0;15
202506;313670;2153106;2;CLINICO;44;ONCOLOGIA;57;0;42;15
202506;430700;2249472;2;CLINICO;44;ONCOLOGIA;16;0;0;16
202506;410480;2737434;2;CLINICO;44;ONCOLOGIA;47;0;31;16
202506;270430;6492592;2;CLINICO;44;ONCOLOGIA;17;0;0;17
202506;280350;4586298;2;CLINICO;44;ONCOLOGIA;17;0;0;17
202506;530010;2815966;2;CLINICO;44;ONCOLOGIA;17;0;0;17
202506;150140;3472264;2;CLINICO;44;ONCOLOGIA;18;0;0;18
202506;355030;3027600;2;CLINICO;44;ONCOLOGIA;18;0;0;18
202506;431490;3007847;2;CLINICO;44;ONCOLOGIA;18;0;0;18
202506;530010;49867;2;CLINICO;44;ONCOLOGIA;18;0;0;18
202506;530010;3048551;2;CLINICO;44;ONCOLOGIA;18;0;0;18
202506;354850;2080354;2;CLINICO;44;ONCOLOGIA;26;0;8;18
202506;270430;2007037;2;CLINICO;44;ONCOLOGIA;41;0;22;19
202506;355030;2077590;2;CLINICO;44;ONCOLOGIA;57;0;38;19
202506;150420;5599504;2;CLINICO;44;ONCOLOGIA;20;0;0;20
202506;261160;895490;2;CLINICO;44;ONCOLOGIA;20;0;0;20
202506;355030;2688565;2;CLINICO;44;ONCOLOGIA;20;0;0;20
202506;355030;2688603;2;CLINICO;44;ONCOLOGIA;20;0;0;20
202506;355030;2080575;2;CLINICO;44;ONCOLOGIA;30;0;10;20
202506;412810;7845138;2;CLINICO;44;ONCOLOGIA;65;0;45;20
202506;260290;7886942;2;CLINICO;44;ONCOLOGIA;22;0;0;22
202506;314480;9621903;2;CLINICO;44;ONCOLOGIA;22;0;0;22
202506;410480;2740338;2;CLINICO;44;ONCOLOGIA;45;0;23;22
202506;431490;3006522;2;CLINICO;44;ONCOLOGIA;24;0;0;24
202506;211130;2308665;2;CLINICO;44;ONCOLOGIA;25;0;0;25
202506;410690;15644;2;CLINICO;44;ONCOLOGIA;67;0;42;25
202506;354140;7400926;2;CLINICO;44;ONCOLOGIA;60;0;34;26
202506;310620;26859;2;CLINICO;44;ONCOLOGIA;49;0;22;27
202506;355030;2081288;2;CLINICO;44;ONCOLOGIA;28;0;0;28
202506;261160;1120;2;CLINICO;44;ONCOLOGIA;30;0;0;30
202506;355030;2079127;2;CLINICO;44;ONCOLOGIA;31;0;0;31
202506;431410;2246988;2;CLINICO;44;ONCOLOGIA;44;0;13;31
202506;261160;2517140;2;CLINICO;44;ONCOLOGIA;32;0;0;32
202506;292740;3808;2;CLINICO;44;ONCOLOGIA;34;0;0;34
202506;355030;3039420;2;CLINICO;44;ONCOLOGIA;34;0;0;34
202506;330455;3009947;2;CLINICO;44;ONCOLOGIA;35;0;0;35
202506;292740;3832;2;CLINICO;44;ONCOLOGIA;51;0;16;35
202506;355030;7060165;2;CLINICO;44;ONCOLOGIA;50;0;0;50
202506;355030;2058391;2;CLINICO;44;ONCOLOGIA;58;0;0;58
202506;431490;2237253;2;CLINICO;44;ONCOLOGIA;88;0;24;64
202506;355030;2077531;2;CLINICO;44;ONCOLOGIA;114;0;35;79
202506;110030;2515989;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;110150;2744392;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;120034;2000970;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;120038;2000997;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;130190;2016923;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;130260;2018055;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;210530;2531208;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;221100;3285391;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;230190;2564238;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;230440;2651351;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;240800;2410281;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;250750;2400243;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;251080;3232514;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;270430;2006197;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;291460;2533219;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;292770;2510782;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;310620;26921;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;310620;27049;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;312160;2135132;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;313780;5279003;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;317010;2195585;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;317010;2206595;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;320020;2447886;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;330025;2267802;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;330110;2267713;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;330411;5307864;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;330455;2269392;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;330630;25135;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;353650;2081059;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;410150;2576341;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;410690;15369;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;410690;15563;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;410830;5061989;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;410940;2741989;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;411180;2783800;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;412550;2753278;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;420540;2691841;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;420900;2560771;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;421010;2379333;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;421480;2568713;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;421580;2521792;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;421820;2537192;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;431140;2252287;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;432380;958077;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;500470;2371197;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;510760;2701626;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;510790;4804120;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;510840;2391635;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;521450;2442019;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;521630;2383578;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;521850;2360470;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;530010;10596;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;170255;2468972;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;170950;2786109;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;231290;3021114;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;240720;2474328;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;240810;2653923;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;261160;418;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;261390;2348489;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;270030;2005417;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;270030;4394445;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;293330;2402076;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;293330;2487756;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;316720;2109867;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;320480;2547317;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;320530;11746;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;330010;7354746;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;330060;2696940;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;330100;3002187;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;330455;2269880;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;352690;2081458;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;355100;3021378;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;410690;2384299;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;410940;2742047;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;411520;2743469;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;411620;2687119;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;420140;2691515;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;420540;19402;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;500270;9709;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;510840;6853781;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;521770;2383942;2;CLINICO;46;PNEUMOLOGIA;2;0;2;0
202506;150060;5597501;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;150140;2752700;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;211130;2726653;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;261160;396;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;270230;2010356;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;310160;2171945;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;312360;2761009;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;317130;2099438;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;320320;2465825;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;330455;2295415;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;355030;2688689;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;410430;14109;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;430700;2707918;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;510340;2655411;2;CLINICO;46;PNEUMOLOGIA;3;0;3;0
202506;110004;6599877;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;160030;2020645;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;170210;3654826;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;211130;2464594;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;230190;2564211;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;230440;2561492;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;270430;2006510;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;290490;2386879;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;320530;4044916;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;330340;2272784;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;330620;2273748;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;355030;2082225;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;410690;15407;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;420420;2537788;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;430300;2266474;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;520380;2382377;2;CLINICO;46;PNEUMOLOGIA;4;0;4;0
202506;140010;2319659;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;150240;220027;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;250300;2757672;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;261160;434;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;261160;2802783;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;291360;2706563;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;330045;2289571;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;330170;2277751;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;330455;5358833;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;351570;2080079;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;354340;2082187;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;354850;2079720;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;355030;3001466;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;410480;2737434;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;421720;6683134;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;431690;5922216;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;520870;2338424;2;CLINICO;46;PNEUMOLOGIA;5;0;5;0
202506;240810;4013484;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;261160;134252;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;280030;2534;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;313670;2218798;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;320500;2486199;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;330455;2280167;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;330455;2295423;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;351870;7544529;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;355500;2080664;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;420910;6048692;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;500270;9725;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;520870;2338734;2;CLINICO;46;PNEUMOLOGIA;6;0;6;0
202506;210160;2462591;2;CLINICO;46;PNEUMOLOGIA;7;0;7;0
202506;230110;2372967;2;CLINICO;46;PNEUMOLOGIA;7;0;7;0
202506;330240;5412447;2;CLINICO;46;PNEUMOLOGIA;7;0;7;0
202506;432000;2232162;2;CLINICO;46;PNEUMOLOGIA;7;0;7;0
202506;110030;2798484;2;CLINICO;46;PNEUMOLOGIA;8;0;8;0
202506;110037;2806681;2;CLINICO;46;PNEUMOLOGIA;8;0;8;0
202506;172100;2786117;2;CLINICO;46;PNEUMOLOGIA;8;0;8;0
202506;270430;2006359;2;CLINICO;46;PNEUMOLOGIA;8;0;8;0
202506;230440;2499363;2;CLINICO;46;PNEUMOLOGIA;9;0;9;0
202506;320530;11800;2;CLINICO;46;PNEUMOLOGIA;9;0;9;0
202506;330455;2269783;2;CLINICO;46;PNEUMOLOGIA;9;0;9;0
202506;330580;2297795;2;CLINICO;46;PNEUMOLOGIA;9;0;9;0
202506;280030;2816210;2;CLINICO;46;PNEUMOLOGIA;10;0;10;0
202506;310620;4034236;2;CLINICO;46;PNEUMOLOGIA;10;0;10;0
202506;350950;2079798;2;CLINICO;46;PNEUMOLOGIA;10;0;10;0
202506;355030;2077485;2;CLINICO;46;PNEUMOLOGIA;10;0;10;0
202506;140010;2320681;2;CLINICO;46;PNEUMOLOGIA;11;0;11;0
202506;351110;2089335;2;CLINICO;46;PNEUMOLOGIA;11;0;11;0
202506;354140;2755130;2;CLINICO;46;PNEUMOLOGIA;12;0;12;0
202506;355030;2071568;2;CLINICO;46;PNEUMOLOGIA;12;0;12;0
202506;355030;2077477;2;CLINICO;46;PNEUMOLOGIA;12;0;12;0
202506;355030;2077523;2;CLINICO;46;PNEUMOLOGIA;12;0;12;0
202506;431840;6424236;2;CLINICO;46;PNEUMOLOGIA;12;0;12;0
202506;120040;2001586;2;CLINICO;46;PNEUMOLOGIA;15;0;15;0
202506;221100;2726971;2;CLINICO;46;PNEUMOLOGIA;15;0;15;0
202506;310620;2181770;2;CLINICO;46;PNEUMOLOGIA;15;0;15;0
202506;410420;13846;2;CLINICO;46;PNEUMOLOGIA;16;0;16;0
202506;411990;6542638;2;CLINICO;46;PNEUMOLOGIA;16;0;16;0
202506;530010;10456;2;CLINICO;46;PNEUMOLOGIA;16;0;16;0
202506;355030;2077574;2;CLINICO;46;PNEUMOLOGIA;17;0;17;0
202506;261160;477;2;CLINICO;46;PNEUMOLOGIA;18;0;18;0
202506;420540;2664879;2;CLINICO;46;PNEUMOLOGIA;18;0;18;0
202506;230440;2563681;2;CLINICO;46;PNEUMOLOGIA;19;0;19;0
202506;420930;2504332;2;CLINICO;46;PNEUMOLOGIA;20;0;20;0
202506;150140;2332981;2;CLINICO;46;PNEUMOLOGIA;21;0;21;0
202506;530010;10472;2;CLINICO;46;PNEUMOLOGIA;23;0;23;0
202506;310620;27014;2;CLINICO;46;PNEUMOLOGIA;25;0;25;0
202506;431490;2237571;2;CLINICO;46;PNEUMOLOGIA;28;0;28;0
202506;261160;426;2;CLINICO;46;PNEUMOLOGIA;44;0;44;0
202506;310620;27022;2;CLINICO;46;PNEUMOLOGIA;45;0;45;0
202506;292740;4065;2;CLINICO;46;PNEUMOLOGIA;61;0;61;0
202506;350170;2079194;2;CLINICO;46;PNEUMOLOGIA;68;0;68;0
202506;230440;2479214;2;CLINICO;46;PNEUMOLOGIA;81;0;81;0
202506;110020;6205224;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;110045;5915104;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;120040;2002078;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;140010;969214;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;150680;6440630;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;172100;5144175;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;210530;2531348;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;221100;2323257;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;240810;3649563;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;250750;2399989;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;251620;3012611;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;260410;966355;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;260410;2428369;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;260790;2319454;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;261110;2430118;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;261160;3008002;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;261160;9671013;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;270430;2006960;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;270430;5112583;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;280030;6003494;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;290070;2519879;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;290750;5136385;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;291920;3260801;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;292740;4287835;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;292870;3034445;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;292870;3042413;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;293135;2301296;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;312770;2118858;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;313240;3147932;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;313420;2121387;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;314790;6235352;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;314800;2726734;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;315180;2129566;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;315180;3582647;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;316860;7712170;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;317010;3435075;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;317020;2151847;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;320500;3450198;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;320530;3188213;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330010;2281287;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330100;3132471;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330340;2298104;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330390;3030415;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330455;2273357;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330455;3471314;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330455;7317530;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330510;3130339;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;330630;25186;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;350750;7612990;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;350850;3044831;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;350950;2022648;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;350950;2078678;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;351110;3531767;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;351300;3101126;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;351620;2081601;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;351840;2035723;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;351907;7019661;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;352410;2078686;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;352440;2026074;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;352590;2078066;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;352720;3557081;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;354850;2081636;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;355030;2077507;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;355030;2078406;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;355030;7644167;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;355220;605484;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;355220;2082101;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;355410;6106056;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;410370;2729539;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;410690;15962;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;410690;3005585;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;411370;2550792;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;411370;7758391;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
202506;411460;4582144;2;CLINICO;46;PNEUMOLOGIA;1;0;0;1
